title,summary,overall_sentiment_score,overall_sentiment_label,Date,Time,ticker,relevance_score,ticker_sentiment_score,ticker_sentiment_label
Oracle  ( ORCL )  Outpaces Stock Market Gains: What You Should Know,"Oracle (ORCL) closed the most recent trading day at $90.05, moving +1.8% from the previous trading session.",0.204465,Somewhat-Bullish,2023-02-01,22:45:19,ORCL,0.617188,0.309065,Somewhat-Bullish
TikTok opens 'accountability centre' in US as government weighs ban,The new Transparency and Accountability Centre in Los Angeles does not directly address the app's Chinese ownership or security vulnerabilities.,0.009578,Neutral,2023-02-03,03:32:51,ORCL,0.066598,0.0,Neutral
"Varonis Systems Clears Technical Benchmark, Hitting 80-Plus RS Rating","Varonis Systems Clears Technical Benchmark, Hitting 80-Plus RS ... Investor's Business Daily ...",0.352107,Bullish,2023-02-06,08:00:00,ORCL,0.331765,0.0,Neutral
"With 7.9% CAGR, CAD and PLM Software Market Size Worth USD 26.37 Billion by 2030","Pune, India, Feb. 06, 2023 ( GLOBE NEWSWIRE ) -- The global CAD and PLM software market size was valued at USD 14.51 billion in 2022 and is expected to reach a valuation of USD 15.47 billion in 2023. The market is expected to reach USD 26.37 billion by 2030 with a CAGR of 7.9% during the forecast ...",0.294976,Somewhat-Bullish,2023-02-06,12:47:02,ORCL,0.03916,0.041284,Neutral
Here's How Much You'd Have If You Invested $1000 in Workday a Decade Ago,"Investing in certain stocks can pay off in the long run, especially if you hold on for a decade or more.",0.231311,Somewhat-Bullish,2023-02-07,13:30:05,ORCL,0.060541,0.116044,Neutral
Oracle  ( ORCL )  Stock Sinks As Market Gains: What You Should Know,"Oracle (ORCL) closed at $87.74 in the latest trading session, marking a -0.89% move from the prior day.",0.21599,Somewhat-Bullish,2023-02-07,22:50:19,ORCL,0.580732,0.29532,Somewhat-Bullish
Want Better Returns? Don?t Ignore These 2 Computer and Technology Stocks Set to Beat Earnings,Why investors should use the Zacks Earnings ESP tool to help find stocks that are poised to top quarterly earnings estimates.,0.354839,Bullish,2023-02-09,13:50:07,ORCL,0.395012,0.397986,Bullish
Oracle  ( ORCL )  Stock Moves -0.05%: What You Should Know,"Oracle (ORCL) closed at $86.65 in the latest trading session, marking a -0.05% move from the prior day.",0.193641,Somewhat-Bullish,2023-02-09,22:45:17,ORCL,0.620664,0.266739,Somewhat-Bullish
Point of Sale Market Size [2022-2029] Exhibits 15.9% CAGR to Reach USD 70.75 Billion by 2029,"Pune, India, Feb. 13, 2023 ( GLOBE NEWSWIRE ) -- The global point of sale market size was USD 22.08 billion in 2021. The market is projected to grow from USD 25.24 billion in 2022 to USD 70.75 billion by 2029. The projected CAGR is 15.9% during the 2022-2029 period.",0.300487,Somewhat-Bullish,2023-02-13,10:56:10,ORCL,0.033703,-0.073638,Neutral
Uber Selects Oracle Cloud Infrastructure,"AUSTIN, Texas, Feb. 13, 2023 /PRNewswire/ -- Oracle and Uber Technologies, Inc., today announced a seven-year strategic cloud partnership to accelerate Uber's innovation, help deliver new products to market, and drive increased profitability.",0.346283,Somewhat-Bullish,2023-02-13,13:00:00,ORCL,0.873838,0.53198,Bullish
Linux Operating System Market Exhibits 19.8% CAGR to Hit USD 22.15 Billion by 2029,"Pune,India, Feb. 14, 2023 ( GLOBE NEWSWIRE ) -- The global Linux Operating System Market Size was valued at USD 5.33 billion in 2021. The market is projected to grow from USD 6.27 billion in 2022 to USD 22.15 billion by 2029, exhibiting a CAGR of 19.8% during the forecast period.",0.231973,Somewhat-Bullish,2023-02-14,10:55:09,ORCL,0.04531,0.026406,Neutral
U.S. approves possible sale of military systems support to Kuwait -Pentagon,U.S. approves possible sale of military systems support to Kuwait ... ...,0.174447,Somewhat-Bullish,2023-02-14,21:05:00,ORCL,0.468029,0.0,Neutral
Here's How Much $1000 Invested In Oracle 20 Years Ago Would Be Worth Today - Oracle  ( NYSE:ORCL ) ,"Oracle ORCL has outperformed the market over the past 20 years by 2.27% on an annualized basis producing an average annual return of 10.43%. Currently, Oracle has a market capitalization of $233.99 billion.",0.160819,Somewhat-Bullish,2023-02-17,19:32:30,ORCL,0.983605,0.387251,Bullish
Supply Chain Management Market Exhibits 12.1% CAGR to Reach USD 47.29 Billion by 2029,"Pune,India, Feb. 20, 2023 ( GLOBE NEWSWIRE ) -- The Supply Chain Management Market Size was valued at USD 19.23 billion in 2021 and is projected to grow from USD 21.26 billion in 2022 to USD 47.29 billion by 2029, at a CAGR of 12.1% during the forecast period.",0.429149,Bullish,2023-02-20,12:16:14,ORCL,0.049835,0.039577,Neutral
"Silicon Photonics Market Size [2023-2030] | Industry Share, Growth Drivers, Revenue, Demand Analysis Forecast","Pune, India, Feb. 21, 2023 ( GLOBE NEWSWIRE ) -- The global silicon photonics market size will derive growth from exceptional product properties.",0.2531,Somewhat-Bullish,2023-02-21,10:48:05,ORCL,0.041251,0.0,Neutral
Oracle  ( ORCL )  Stock Moves -1.24%: What You Should Know,"In the latest trading session, Oracle (ORCL) closed at $86.20, marking a -1.24% move from the previous day.",0.175598,Somewhat-Bullish,2023-02-21,22:45:15,ORCL,0.717746,0.248594,Somewhat-Bullish
Frontier Communications  ( FYBR )  Surpasses Q4 Earnings and Revenue Estimates,"Frontier Communications (FYBR) delivered earnings and revenue surprises of 162.50% and 0.97%, respectively, for the quarter ended December 2022. Do the numbers hold clues to what lies ahead for the stock?",0.197881,Somewhat-Bullish,2023-02-24,13:15:04,ORCL,0.138066,0.0,Neutral
WMT: 2 Iconic Stocks That Could Be Big Winners in 2023,WMT: 2 Iconic Stocks That Could Be Big Winners in ...,0.179715,Somewhat-Bullish,2023-02-27,17:52:21,ORCL,0.305817,0.199877,Somewhat-Bullish
Oracle  ( ORCL )  Stock Sinks As Market Gains: What You Should Know,"Oracle (ORCL) closed the most recent trading day at $87.96, moving -0.79% from the previous trading session.",0.15788,Somewhat-Bullish,2023-02-27,22:45:09,ORCL,0.554916,0.334744,Somewhat-Bullish
Digital Realty Announces Access to Oracle Cloud Via FastConnect,"Access to the new Oracle Cloud Chicago Region will enable customers to manage their data more efficiently on a consistent, secure network with lower latency and increased reliability",0.038781,Neutral,2023-02-28,12:00:00,ORCL,0.042876,0.0,Neutral
ABBV: 3 Large-Cap Stocks Ready for a Bull Run,"As inflation is still far from the Fed's target, interest rates are expected to remain elevated this year. The interest rate hikes are expected to keep the stock market under pressure.",0.156969,Somewhat-Bullish,2023-02-28,15:55:12,ORCL,0.302346,0.065593,Neutral
AT&T Mexico Transforms its Technology Strategy with Oracle Cloud Infrastructure,AT&T Mexico Transforms its Technology Strategy with Oracle Cloud ... PR ...,0.32658,Somewhat-Bullish,2023-03-01,07:00:00,ORCL,0.828945,0.536807,Bullish
AT&T Mexico Transforms its Technology Strategy with Oracle Cloud Infrastructure - Oracle  ( NYSE:ORCL ) ,Relationship brings connectivity and communication services to over 21 million users nationwide,0.306669,Somewhat-Bullish,2023-03-01,07:00:00,ORCL,0.833329,0.510718,Bullish
ORCL: 1 Software Stock You Can Confidently Buy Now and Hold Forever,ORCL: 1 Software Stock You Can Confidently Buy Now and Hold ... ...,0.242049,Somewhat-Bullish,2023-03-01,13:48:00,ORCL,0.745097,0.366643,Bullish
This Is What Whales Are Betting On Oracle - Oracle  ( NYSE:ORCL ) ,"A whale with a lot of money to spend has taken a noticeably bearish stance on Oracle. Looking at options history for Oracle ORCL we detected 11 strange trades. If we consider the specifics of each trade, it is accurate to state that 27% of the investors opened trades with bullish expectations ...",0.139545,Neutral,2023-03-01,18:36:17,ORCL,0.777888,0.047525,Neutral
Oracle  ( ORCL )  Earnings Expected to Grow: Should You Buy?,Oracle (ORCL) doesn't possess the right combination of the two key ingredients for a likely earnings beat in its upcoming report. Get prepared with the key expectations.,0.149586,Neutral,2023-03-02,15:00:16,ORCL,0.260652,0.063385,Neutral
Siebel: 'AI is now basically at the top of every CEO's agenda',Tom Siebel has some animated words for all the tech CEOs now pontificating on the virtues of AI.,0.220011,Somewhat-Bullish,2023-03-03,17:45:00,ORCL,0.421485,0.110493,Neutral
Oracle Reports After The Close On 3/9 -- Options Contracts Expire The Next Day,"According to NextEarningsDate.com, the Oracle next earnings date is projected to be 3/9 after the close, with earnings estimates of $1.20/share on $12.42 Billion of revenue.",0.114208,Neutral,2023-03-03,18:42:08,ORCL,0.89699,0.067214,Neutral
"S&P 500 Snaps 3-Week Losing Street Ahead Of Powell's Congressional Report, February Jobs Report Next Week - SPDR S&P 500  ( ARCA:SPY ) ",The SPDR S&P 500 ETF Trust SPY snapped a three-week losing streak as investors digested the latest interest rate commentary from Federal Reserve officials.,0.029016,Neutral,2023-03-03,20:52:13,ORCL,0.146025,0.0,Neutral
"Kaushik Mukherjee's luxurious lifestyle: Know the co-founder of Sugar & Shark Tank Judge Vineeta Singh's husband, his net worth | The Financial Express",Kaushik Mukherjee's luxurious lifestyle: Know the co-founder of ... The Financial Express ...,0.223218,Somewhat-Bullish,2023-03-06,05:30:18,ORCL,0.138464,0.073791,Neutral
Box Stock Shows Improved Relative Price Performance; Still Shy Of Benchmark,Box Stock Shows Improved Relative Price Performance. Still Shy Of ... Investor's Business Daily ...,0.180894,Somewhat-Bullish,2023-03-07,19:41:00,ORCL,0.305058,0.0,Neutral
Is First Trust Cloud Computing ETF  ( SKYY )  a Strong ETF Right Now?,Smart Beta ETF report for ...,0.19164,Somewhat-Bullish,2023-03-08,11:20:09,ORCL,0.117486,0.063806,Neutral
Oracle Stock To Top The Consensus In Q3?,"The technology giant surpassed the street expectations in the last quarter, with revenues increasing 18% y-o-y to $12.28 billion.",0.119611,Neutral,2023-03-08,12:00:17,ORCL,0.397517,0.186937,Somewhat-Bullish
RightHand Robotics Appoints Brian D. Owen as New CEO to Drive the Next Level of Growth for the Company,"BOSTON, March 08, 2023 ( GLOBE NEWSWIRE ) -- RightHand Robotics, a leader in data-driven, autonomous robotic picking solutions for order fulfillment, announces the appointment of tech industry veteran Brian D. Owen as Chief Executive Officer.",0.265372,Somewhat-Bullish,2023-03-08,14:03:00,ORCL,0.052685,0.026827,Neutral
Oracle  ( ORCL )  to Report Q3 Earnings: What's in the Cards?,Oracle's (ORCL) fiscal third-quarter 2023 performance is expected to have benefited from continued momentum in the cloud infrastructure services and Autonomous Database solutions.,0.239521,Somewhat-Bullish,2023-03-08,14:32:00,ORCL,0.61135,0.425026,Bullish
Trump Recalls Time When He Wanted To 'Disable' TikTok: 'I've Been Right About Everything!' - Oracle  ( NYSE:ORCL ) ,"Donald Trump said while ""everyone"" wants to ""destroy"" TikTok now, it was he who tried to ""disable"" the Chinese short-form video platform three years ago.",-0.084606,Neutral,2023-03-09,01:31:50,ORCL,0.441059,0.014895,Neutral
Oracle Announces Fiscal 2023 Third Quarter Financial Results,"Q3 GAAP Earnings per Share $0.68, Non-GAAP Earnings per Share $1.22 Q3 Total Revenue $12.4 billion, up 18% in USD, up 21% in constant currency Q3 Cloud Revenue ( IaaS plus SaaS ) $4.1 billion, up 45% in USD, up 48% in constant currency",0.139477,Neutral,2023-03-09,21:05:00,ORCL,0.256116,0.070459,Neutral
Oracle stock drops more than 5% after slight revenue miss,Oracle Corp. shares fall in the extended session after the software company's revenue comes in a hair below the Wall Street consensus.,0.041231,Neutral,2023-03-09,21:17:00,ORCL,0.885652,0.071784,Neutral
Oracle Stock Is Sliding After Hours: What's Going On? - Oracle  ( NYSE:ORCL ) ,"Oracle Corp ORCL shares are trading lower in Thursday's after-hours session after the company reported mixed financial results. What Happened: Oracle said fiscal third-quarter revenue increased 21% year-over-year to $12.4 billion, which narrowly missed average analyst estimates of $12.42 billion, ...",0.105782,Neutral,2023-03-09,21:18:18,ORCL,0.897458,0.168487,Somewhat-Bullish
Oracle Earnings Edge Above Estimates While Sales Slightly Miss,ORCL Stock: Oracle Earnings Edge Above Estimates | Investor's ... Investor's Business Daily ...,0.111888,Neutral,2023-03-09,22:03:00,ORCL,0.881404,0.234452,Somewhat-Bullish
Markets Sink Ahead of Friday Jobs Report,A poor showing in tomorrow's Employment Situation may provide a pop to stocks.,0.105041,Neutral,2023-03-09,23:00:00,ORCL,0.151064,0.058188,Neutral
Oracle  ( ORCL )  Reports Q3 Earnings: What Key Metrics Have to Say,"Although the revenue and EPS for Oracle (ORCL) give a sense of how its business performed in the quarter ended February 2023, it might be worth considering how some key metrics compare with Wall Street estimates and the year-ago numbers.",0.13489,Neutral,2023-03-10,07:53:00,ORCL,0.459624,0.077419,Neutral
"Oracle, Buckle And 3 Stocks To Watch Heading Into Friday - Gap  ( NYSE:GPS ) , Buckle  ( NYSE:BKE ) ","With US futures trading lower this morning on Friday, some of the stocks that may grab investor focus today are as follows: Wall Street expects The Buckle, Inc. BKE to post quarterly earnings at $1.56 per share on revenue of $384.01 million before the opening bell.",0.102616,Neutral,2023-03-10,09:00:09,ORCL,0.532043,0.428543,Bullish
Oracle Stock Extends Declines. Analysts Say It's Healthy.,Technology company Oracle was falling early Friday. Analysts said it could be a buying opportunity. The shares were down 3.8% at $83.60 in premarket trading. Analysts at Guggenheim led by John DiFucci maintained their buy rating on Oracle ( ticker: ORCL ) after an earnings report Thursday showed ...,0.342247,Somewhat-Bullish,2023-03-10,10:36:00,ORCL,0.989872,0.570204,Bullish
"Gap, Oracle And Other Big Stocks Moving Lower In Friday's Pre-Market Session - Allbirds  ( NASDAQ:BIRD ) , Deutsche Bank  ( NYSE:DB ) ",U.S. stock futures traded lower this morning. Here are some big stocks recording losses in today's pre-market trading session. SVB Financial Group SIVB shares tumbled 21.4% to $83.29 in pre-market. SVB Financial shares dropped 60% on Thursday after the company announced a $1.25 billion common ...,-0.180183,Somewhat-Bearish,2023-03-10,10:48:40,ORCL,0.382925,-0.122777,Neutral
"Oracle's cloud strength, 'resilient' revenue, prompt analysts to raise targets",Oracle is enjoying strong momentum in its cloud business.,0.187485,Somewhat-Bullish,2023-03-10,13:58:00,ORCL,0.83383,0.403816,Bullish
3 Oracle Analysts On 'Solid' Earnings: The Most Resilient Name In Software? - Oracle  ( NYSE:ORCL ) ,"Shares of Oracle Corporation ORCL fell in the premarket on Friday, even after the company reported strong fourth-quarter earnings. Mizuho Securities analyst Siti Panigrahi maintained a Buy rating and price target of $116. JMP Securities analyst Patrick Walravens reaffirmed a Market Perform ...",0.290549,Somewhat-Bullish,2023-03-10,16:15:41,ORCL,0.716023,0.461866,Bullish
